@relation gas

@attribute 'command_address' real
@attribute 'response_address' real
@attribute 'command_memory' real
@attribute 'response_memory' real
@attribute 'command_memory_count' real
@attribute 'response_memory_count' real
@attribute 'comm_read_function' real
@attribute 'comm_write_fun' real
@attribute 'resp_read_fun' real
@attribute 'resp_write_fun' real
@attribute 'sub_function' real
@attribute 'command_length' real
@attribute 'resp_length' real
@attribute 'gain'  real
@attribute 'reset' real
@attribute 'deadband' real
@attribute 'cycletime' real
@attribute 'rate' real
@attribute 'setpoint' real
@attribute 'control_mode' real
@attribute 'control_scheme' real
@attribute 'pump' real
@attribute 'solenoid' real
@attribute 'crc_rate' real
@attribute 'measurement' real
@attribute 'time' real
@attribute 'result' {'0', '1', '2', '3', '4', '5', '6', '7'}

@data
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00712687683559,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,3.08148791101958e-32,1.23043591579884,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.29588740394978e-41,1.29076905227728,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00253953079371,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00849228200538,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.68155815718978e-44,1.22304908790496,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.28569694621188e-39,1.06764035037006,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00098561259632,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0024589611911,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00996116176971,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.10202595389589e-39,1.00087398457989,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00487295986278,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00834569507489,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00256321691052,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,8590131200,1.28161435915845,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00358108384647,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.20405190779179e-38,1.20380460603412,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.79786592972874e-42,1.08425253004258,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.75506488473974e-40,1.14711614057498,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,9.4039548065783e-38,1.17494432629959,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,3.76158192263132e-37,1.08973576489705,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00545401620071,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00970220755728,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00617507967855,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.43492962746861e-42,1.13246488327476,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00627339948474,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,5.3809861030073e-42,1.08205825704487,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,3.68934881474191e+19,1.09881605602487,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00415949413119,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.01786978862774e-43,1.12633205671969,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00540942341293,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00602464900485,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00842522338997,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.17596070295121e-38,1.13408752777856,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00775320174097,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,7.3468396926393e-39,1.18646735096516,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00004282351212,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00799975903104,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00636715432468,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00478072648153,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0041434257126,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00638113818884,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,2.97105609428491e+29,1.02714357622529,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.32243142493477e-38,1.03053641533806,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00745868122447,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.34524652575182e-43,1.0602727649581,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,-5.76460752303423e+17,1.00794669343828,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00457993242746,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00360506837622,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0083621947308,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00674452569951,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00440740354105,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0010445727032,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00114057085949,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00102601395701,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00504172587482,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.16297582203915e-33,1.0275403293549,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00350458723025,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00504807493189,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00188039025062,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0002417640368,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.46936793852786e-38,1.21785998617859,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00124116557096,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00466697547418,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00579079409528,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00964796718533,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,1,1,0,0,1.00469161945954,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,1,1,0,2.057115113939e-38,1.08313852578016,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00317358559667,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,1,0,0,0,1.00214332010908,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00980178432398,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00328111613321,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.91017832008622e-38,1.03520469743377,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.85221253707972e-34,1.00172943236687,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,1.59307408805537e+29,1.11224067247731,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.28578662931359e-39,1.13082580919937,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,4.59177480789956e-41,1.23757454734167,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,7.46163406283679e-41,1.2825680534899,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,4.48415508583941e-44,1.2130781271639,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,7.70371977754894e-33,1.07444217648765,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00862335904504,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00228926801257,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00734975871725,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,8.60957776481168e-41,1.03032305258624,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,5.73971850987445e-41,1.18935635875592,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00773716366893,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,4.30478888240584e-42,1.26912714082282,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.72191555296234e-41,1.11410109391749,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00105239893946,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.0842021724855e-19,1.08918896960681,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0051564852125,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.40129846432482e-45,1.01341645654059,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.88766221184934e-39,1.28203501310315,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,9.18354961579912e-41,1.24341256856049,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00273761368257,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00001688120854,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00557252552386,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,-4.65663063664579e-10,1.00041460754192,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,5.16574665888701e-41,1.12980616527221,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00479916496476,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,8.4077907859489e-45,1.14979911869826,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00916310453657,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.16297582203915e-33,1.20884037904245,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.57834773767395e-30,1.11180013178664,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00568783226204,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00861344772258,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.72191555296234e-41,1.24552031403474,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00158171024288,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,3.94430452610506e-31,1.1617191875332,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.72623262875912e-44,1.1578499509898,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.52435489670724e-29,1.00369691748208,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.31088724176809e-30,1.04315856844382,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00794474351629,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00645646820474,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00782137360024,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00685106098884,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.91017832008622e-38,1.05533427684478,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00929495820827,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0007475101198,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,8589934592,1.00489334524076,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00638111697011,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,6.42848473105938e-40,1.085297664735,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.40129846432482e-44,1.26283369999531,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00830150548388,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,8.4077907859489e-45,1.0253944183848,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.26116861789234e-44,1.10261147445597,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.16360482891752e-42,1.17026759319805,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00977334659094,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00146635361755,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,1,0,0,0,1.00966782098691,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00822186289122,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00874036891675,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00867612097966,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00883994982134,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00042251211598,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00600430344867,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00950682179873,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,2,1.27133139969273,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00240326724376,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00511154193572,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.51112684807007e-42,1.11251695653748,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,8.2795439504939e-40,1.07749303487174,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00443177342338,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00431917129837,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,8.03560591382423e-41,1.06480195074739,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00068232261074,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,9.86076131526265e-32,1.0492103058857,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,3.94605647553868e-42,1.18215470399843,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.40129846432482e-45,1.21907498084877,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0032713118411,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00649588108513,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00330043260535,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00682332265452,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.37753244236987e-39,1.05907316429642,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0039891388697,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0037159359102,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0068119324928,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00642528687577,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00283773494144,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.009415829357,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00825839584242,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,1,0,0,1.0377411065853e-38,1.04769185059191,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,8589934592,1.07192733642513,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00925765816478,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00821976080249,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.10202595389589e-39,1.01295676022835,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00181384133056,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00561792217208,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00040115320075,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,1,0,0,1.00353034020776,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,1.82168800362226e-44,1.24500974980344,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00289087633627,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00339750414586,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.31425450318138e-38,1.25326310306154,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00018079032423,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00785537246223,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.002944590135,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00591225788058,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,2.20405190779179e-38,1.10973550808479,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00517340691046,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,1,1,0,1.34524652575182e-43,1.21745420033982,0
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.0096506456419,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00358587929756,7
4,0,183,0,9,0,3,10,3,0,0,41,123,115,0.2,0.5,1,0,20,0,1,0,0,0,0,1.00179999537364,7
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.7701148986816,1.01848610969214,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.9885063171387,1.1111971298432,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.505747795105,1.03201550159119,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.8390798568726,1.09071958082063,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.2758626937866,1.12004899191835,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.2068977355957,1.03857985670461,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.4482755661011,1.27823064771338,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.7701148986816,1.06766513529303,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.5057468414307,1.0111866941598,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.5632181167603,1.29942000456693,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.3908042907715,1.0929171433929,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.6781606674194,1.25812572455154,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,14.8505744934082,1.25684991366319,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.8735637664795,1.11333345971146,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,15.241379737854,1.11349539547403,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,1,0,14.5287351608276,1.04565538263779,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,1,0,0,15.1149425506592,1.25104060163922,0
